"effort","total_infected, edges_closed"
0,1271
0.01,1264
0.06,1455
0.11,1463
0.16,1512
0.21,1542
0.26,1585
0.31,1654
0.36,1717
0.41,1758
0.46,1799
0.51,1884
0.56,1832
0.61,1739
0.66,1030
0.71,314
0.76,284
0.81,294
0.86,284
0.91,277
0.96,278
