"effort","total_infected, edges_closed"
0,1272
0.01,1282
0.06,1396
0.11,1433
0.16,1512
0.21,1559
0.26,1586
0.31,1638
0.36,1741
0.41,1751
0.46,1825
0.51,1896
0.56,1853
0.61,1770
0.66,778
0.71,319
0.76,233
0.81,223
0.86,224
0.91,226
0.96,231
