"effort","total_infected, edges_closed"
0,1226
0.01,1296
0.06,1418
0.11,1489
0.16,1513
0.21,1540
0.26,1607
0.31,1661
0.36,1683
0.41,1774
0.46,1813
0.51,1852
0.56,1847
0.61,1711
0.66,1110
0.71,355
0.76,312
0.81,317
0.86,303
0.91,308
0.96,304
