"effort","total_infected"
0,3273
0.01,3145
0.06,2404
0.11,912
0.16,178
0.21,13
0.26,10
0.31,8
0.36,5
0.41,5
0.46,5
0.51,5
0.56,5
0.61,3
0.66,3
0.71,3
0.76,2
0.81,1
0.86,1
0.91,1
0.96,1
