"effort","total_infected"
0,3273
0.01,3143
0.06,2402
0.11,892
0.16,29
0.21,21
0.26,8
0.31,7
0.36,5
0.41,5
0.46,3
0.51,3
0.56,3
0.61,2
0.66,2
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
