"effort","total_infected"
0,3273
0.01,3143
0.06,2398
0.11,214
0.16,66
0.21,53
0.26,18
0.31,17
0.36,17
0.41,17
0.46,16
0.51,15
0.56,10
0.61,10
0.66,10
0.71,5
0.76,4
0.81,4
0.86,2
0.91,2
0.96,1
