"effort","total_infected"
0,1298
0.01,1245
0.06,1189
0.11,1075
0.16,1030
0.21,938
0.26,875
0.31,802
0.36,749
0.41,677
0.46,660
0.51,606
0.56,562
0.61,502
0.66,473
0.71,442
0.76,417
0.81,361
0.86,303
0.91,321
0.96,265
