"effort","total_infected"
0,1255
0.01,1262
0.06,1248
0.11,1264
0.16,1276
0.21,1236
0.26,1239
0.31,1270
0.36,1234
0.41,1269
0.46,1283
0.51,1272
0.56,1268
0.61,1299
0.66,1277
0.71,1271
0.76,1302
0.81,1255
0.86,1236
0.91,1249
0.96,1257
