"effort","total_infected"
0,1239
0.01,1228
0.06,1266
0.11,1244
0.16,1235
0.21,1259
0.26,1247
0.31,1238
0.36,1260
0.41,1266
0.46,1250
0.51,1293
0.56,1232
0.61,1279
0.66,1265
0.71,1267
0.76,1281
0.81,1265
0.86,1244
0.91,1252
0.96,1288
