"effort","total_infected"
0,1280
0.01,1266
0.06,1275
0.11,1299
0.16,1258
0.21,1277
0.26,1246
0.31,1315
0.36,1266
0.41,1262
0.46,1241
0.51,1258
0.56,1298
0.61,1258
0.66,1235
0.71,1245
0.76,1243
0.81,1260
0.86,1251
0.91,1245
0.96,1244
