"effort","total_infected"
0,1290
0.01,1252
0.06,1275
0.11,1261
0.16,1282
0.21,1258
0.26,1279
0.31,1267
0.36,1228
0.41,1294
0.46,1253
0.51,1267
0.56,1218
0.61,1244
0.66,1268
0.71,1246
0.76,1316
0.81,1253
0.86,1221
0.91,1224
0.96,1258
