"effort","total_infected"
0,1252
0.01,1245
0.06,1255
0.11,1265
0.16,1264
0.21,1295
0.26,1251
0.31,1252
0.36,1264
0.41,1232
0.46,1270
0.51,1244
0.56,1288
0.61,1241
0.66,1267
0.71,1284
0.76,1249
0.81,1241
0.86,1270
0.91,1281
0.96,1259
