"effort","total_infected"
0,3273
0.01,3229
0.06,2959
0.11,2777
0.16,2572
0.21,2321
0.26,2106
0.31,1918
0.36,1748
0.41,1548
0.46,1343
0.51,1138
0.56,939
0.61,754
0.66,616
0.71,481
0.76,365
0.81,271
0.86,163
0.91,71
0.96,11
