"effort","total_infected"
0,3273
0.01,3224
0.06,2994
0.11,2724
0.16,2442
0.21,2269
0.26,2000
0.31,1795
0.36,1624
0.41,1470
0.46,1301
0.51,1131
0.56,959
0.61,807
0.66,688
0.71,505
0.76,390
0.81,288
0.86,185
0.91,82
0.96,13
