"effort","total_infected"
0,3273
0.01,3238
0.06,3027
0.11,2817
0.16,2591
0.21,2403
0.26,2196
0.31,1926
0.36,1706
0.41,1517
0.46,1345
0.51,1172
0.56,3
0.61,3
0.66,3
0.71,3
0.76,3
0.81,3
0.86,3
0.91,3
0.96,3
