"effort","total_infected"
0,3273
0.01,3237
0.06,3045
0.11,2799
0.16,2588
0.21,2345
0.26,2123
0.31,1918
0.36,1729
0.41,1529
0.46,1338
0.51,1154
0.56,984
0.61,854
0.66,696
0.71,543
0.76,376
0.81,278
0.86,176
0.91,1
0.96,1
