"effort","total_infected"
0,3273
0.01,3231
0.06,2990
0.11,2755
0.16,2569
0.21,2315
0.26,2106
0.31,1912
0.36,1642
0.41,1451
0.46,1276
0.51,1048
0.56,884
0.61,769
0.66,646
0.71,512
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
