"effort","total_infected"
0,3273
0.01,3238
0.06,3030
0.11,2831
0.16,2597
0.21,2401
0.26,2186
0.31,1950
0.36,1752
0.41,1525
0.46,1287
0.51,1132
0.56,964
0.61,810
0.66,647
0.71,520
0.76,401
0.81,1
0.86,1
0.91,1
0.96,1
