"effort","total_infected"
0,3273
0.01,3233
0.06,3007
0.11,2802
0.16,2499
0.21,2321
0.26,2106
0.31,1888
0.36,1715
0.41,1512
0.46,1347
0.51,1142
0.56,999
0.61,839
0.66,696
0.71,537
0.76,388
0.81,269
0.86,161
0.91,63
0.96,19
