"effort","total_infected"
0,3273
0.01,3225
0.06,2988
0.11,2779
0.16,2587
0.21,2352
0.26,2101
0.31,1928
0.36,1770
0.41,1544
0.46,5
0.51,5
0.56,5
0.61,5
0.66,5
0.71,3
0.76,3
0.81,3
0.86,3
0.91,1
0.96,1
