"effort","total_infected"
0,1244
0.01,1238
0.06,1160
0.11,1137
0.16,1138
0.21,1107
0.26,1121
0.31,1116
0.36,1139
0.41,1098
0.46,1106
0.51,1077
0.56,1111
0.61,1090
0.66,1153
0.71,1178
0.76,1206
0.81,1128
0.86,1212
0.91,1251
0.96,1311
