"effort","total_infected"
0,1263
0.01,1239
0.06,1092
0.11,1011
0.16,930
0.21,903
0.26,846
0.31,804
0.36,737
0.41,742
0.46,736
0.51,697
0.56,702
0.61,722
0.66,669
0.71,643
0.76,597
0.81,553
0.86,521
0.91,432
0.96,287
