"effort","total_infected"
0,1300
0.01,1259
0.06,1122
0.11,1007
0.16,943
0.21,898
0.26,824
0.31,823
0.36,742
0.41,752
0.46,743
0.51,732
0.56,709
0.61,685
0.66,679
0.71,649
0.76,615
0.81,553
0.86,519
0.91,430
0.96,300
