time, s, i, r
0, 3285, 1, 0
1, 3270, 16, 0
2, 2953, 333, 0
3, 1577, 1709, 0
4, 688, 2598, 0
5, 268, 3017, 1
6, 83, 3195, 8
7, 42, 3048, 196
8, 11, 1956, 1319
9, 8, 936, 2342
10, 2, 361, 2923
11, 2, 131, 3153
12, 0, 55, 3231
13, 0, 24, 3262
14, 0, 8, 3278
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
