time, s, i, r
0, 3285, 1, 0
1, 3270, 16, 0
2, 2841, 445, 0
3, 1452, 1834, 0
4, 595, 2691, 0
5, 260, 3025, 1
6, 64, 3213, 9
7, 21, 3026, 239
8, 11, 1811, 1464
9, 5, 810, 2471
10, 2, 341, 2943
11, 2, 103, 3181
12, 0, 35, 3251
13, 0, 16, 3270
14, 0, 6, 3280
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
