time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3233, 53, 0
3, 3210, 76, 0
4, 2767, 519, 0
5, 1413, 1872, 1
6, 600, 2684, 2
7, 237, 3037, 12
8, 72, 3159, 55
9, 19, 2890, 377
10, 11, 1733, 1542
11, 4, 816, 2466
12, 2, 320, 2964
13, 2, 110, 3174
14, 0, 37, 3249
15, 0, 14, 3272
16, 0, 6, 3280
17, 0, 4, 3282
18, 0, 2, 3284
19, 0, 0, 3286
