time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3282, 4, 0
3, 3141, 145, 0
4, 2936, 350, 0
5, 1984, 1301, 1
6, 774, 2511, 1
7, 345, 2937, 4
8, 91, 3101, 94
9, 47, 3009, 230
10, 15, 2252, 1019
11, 8, 1110, 2168
12, 2, 439, 2845
13, 2, 150, 3134
14, 0, 63, 3223
15, 0, 27, 3259
16, 0, 11, 3275
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
