time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3276, 10, 0
3, 3264, 22, 0
4, 2936, 350, 0
5, 1755, 1530, 1
6, 683, 2601, 2
7, 261, 3020, 5
8, 85, 3181, 20
9, 18, 3064, 204
10, 10, 2127, 1149
11, 4, 967, 2315
12, 2, 350, 2934
13, 2, 127, 3157
14, 0, 35, 3251
15, 0, 11, 3275
16, 0, 5, 3281
17, 0, 4, 3282
18, 0, 2, 3284
19, 0, 0, 3286
