time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3246, 40, 0
3, 2937, 349, 0
4, 2067, 1219, 0
5, 1004, 2281, 1
6, 386, 2896, 4
7, 107, 3148, 31
8, 47, 3014, 225
9, 16, 2420, 850
10, 9, 1312, 1965
11, 3, 549, 2734
12, 2, 158, 3126
13, 0, 73, 3213
14, 0, 28, 3258
15, 0, 12, 3274
16, 0, 6, 3280
17, 0, 2, 3284
18, 0, 0, 3286
