time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3243, 43, 0
4, 3130, 156, 0
5, 2513, 772, 1
6, 1361, 1924, 1
7, 473, 2811, 2
8, 153, 3092, 41
9, 56, 3124, 106
10, 16, 2735, 535
11, 7, 1697, 1582
12, 3, 710, 2573
13, 2, 222, 3062
14, 0, 79, 3207
15, 0, 30, 3256
16, 0, 12, 3274
17, 0, 5, 3281
18, 0, 3, 3283
19, 0, 0, 3286
