time, s, i, r
0, 3285, 1, 0
1, 3196, 90, 0
2, 2699, 587, 0
3, 2089, 1197, 0
4, 789, 2497, 0
5, 244, 3041, 1
6, 80, 3137, 69
7, 20, 2919, 347
8, 8, 2427, 851
9, 3, 1094, 2189
10, 2, 376, 2908
11, 0, 116, 3170
12, 0, 39, 3247
13, 0, 12, 3274
14, 0, 6, 3280
15, 0, 3, 3283
16, 0, 0, 3286
