time, s, i, r
0, 3285, 1, 0
1, 3252, 34, 0
2, 3222, 64, 0
3, 2964, 322, 0
4, 2243, 1043, 0
5, 1144, 2141, 1
6, 415, 2864, 7
7, 149, 3094, 43
8, 46, 3017, 223
9, 16, 2539, 731
10, 9, 1439, 1838
11, 3, 608, 2675
12, 2, 208, 3076
13, 0, 74, 3212
14, 0, 28, 3258
15, 0, 12, 3274
16, 0, 6, 3280
17, 0, 2, 3284
18, 0, 0, 3286
