time, s, i, r
0, 3285, 1, 0
1, 3280, 6, 0
2, 3280, 6, 0
3, 3124, 162, 0
4, 2172, 1114, 0
5, 971, 2314, 1
6, 441, 2844, 1
7, 185, 3095, 6
8, 55, 3110, 121
9, 17, 2436, 833
10, 8, 1297, 1981
11, 3, 578, 2705
12, 2, 247, 3037
13, 1, 82, 3203
14, 0, 32, 3254
15, 0, 12, 3274
16, 0, 4, 3282
17, 0, 3, 3283
18, 0, 1, 3285
19, 0, 0, 3286
