time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3248, 38, 0
3, 3232, 54, 0
4, 2913, 373, 0
5, 1650, 1635, 1
6, 767, 2516, 3
7, 279, 2980, 27
8, 82, 3158, 46
9, 42, 3010, 234
10, 11, 2093, 1182
11, 8, 1007, 2271
12, 2, 393, 2891
13, 2, 132, 3152
14, 0, 55, 3231
15, 0, 24, 3262
16, 0, 8, 3278
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
