time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3230, 56, 0
3, 3200, 86, 0
4, 2930, 356, 0
5, 1897, 1388, 1
6, 741, 2541, 4
7, 340, 2916, 30
8, 99, 3114, 73
9, 29, 3060, 197
10, 11, 2206, 1069
11, 7, 1034, 2245
12, 2, 437, 2847
13, 2, 151, 3133
14, 0, 50, 3236
15, 0, 19, 3267
16, 0, 8, 3278
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
