time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3197, 89, 0
3, 2619, 667, 0
4, 1661, 1625, 0
5, 615, 2670, 1
6, 175, 3109, 2
7, 66, 3173, 47
8, 23, 2845, 418
9, 10, 2003, 1273
10, 6, 865, 2415
11, 2, 298, 2986
12, 2, 90, 3194
13, 0, 36, 3250
14, 0, 18, 3268
15, 0, 6, 3280
16, 0, 5, 3281
17, 0, 2, 3284
18, 0, 0, 3286
