time, s, i, r
0, 3285, 1, 0
1, 3249, 37, 0
2, 3184, 102, 0
3, 2737, 549, 0
4, 1442, 1844, 0
5, 617, 2668, 1
6, 267, 3014, 5
7, 85, 3157, 44
8, 41, 2807, 438
9, 12, 1791, 1483
10, 6, 867, 2413
11, 2, 339, 2945
12, 2, 126, 3158
13, 0, 58, 3228
14, 0, 23, 3263
15, 0, 8, 3278
16, 0, 5, 3281
17, 0, 2, 3284
18, 0, 0, 3286
