time, s, i, r
0, 3285, 1, 0
1, 3179, 107, 0
2, 2953, 333, 0
3, 2063, 1223, 0
4, 787, 2499, 0
5, 345, 2940, 1
6, 92, 3136, 58
7, 47, 3038, 201
8, 15, 2316, 955
9, 8, 1130, 2148
10, 2, 446, 2838
11, 2, 151, 3133
12, 0, 63, 3223
13, 0, 27, 3259
14, 0, 11, 3275
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
