time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3204, 82, 0
3, 2859, 427, 0
4, 2053, 1233, 0
5, 850, 2435, 1
6, 416, 2867, 3
7, 170, 3080, 36
8, 30, 3028, 228
9, 12, 2302, 972
10, 5, 1156, 2125
11, 2, 537, 2747
12, 2, 222, 3062
13, 0, 60, 3226
14, 0, 20, 3266
15, 0, 6, 3280
16, 0, 5, 3281
17, 0, 2, 3284
18, 0, 0, 3286
