time, s, i, r
0, 3285, 1, 0
1, 3276, 10, 0
2, 3276, 10, 0
3, 2891, 395, 0
4, 2389, 897, 0
5, 1180, 2105, 1
6, 299, 2986, 1
7, 110, 3166, 10
8, 22, 3036, 228
9, 11, 2670, 605
10, 4, 1484, 1798
11, 2, 512, 2772
12, 1, 155, 3130
13, 0, 43, 3243
14, 0, 16, 3270
15, 0, 6, 3280
16, 0, 4, 3282
17, 0, 1, 3285
18, 0, 0, 3286
