time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3059, 227, 0
4, 2660, 626, 0
5, 1591, 1694, 1
6, 409, 2876, 1
7, 153, 3131, 2
8, 40, 3143, 103
9, 15, 2878, 393
10, 7, 1873, 1406
11, 3, 668, 2615
12, 2, 214, 3070
13, 0, 62, 3224
14, 0, 28, 3258
15, 0, 9, 3277
16, 0, 6, 3280
17, 0, 3, 3283
18, 0, 0, 3286
