time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3171, 115, 0
3, 2461, 825, 0
4, 1326, 1960, 0
5, 511, 2774, 1
6, 222, 3060, 4
7, 65, 3140, 81
8, 24, 2755, 507
9, 10, 1607, 1669
10, 6, 750, 2530
11, 2, 281, 3003
12, 2, 99, 3185
13, 0, 41, 3245
14, 0, 17, 3269
15, 0, 6, 3280
16, 0, 5, 3281
17, 0, 2, 3284
18, 0, 0, 3286
