time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3276, 10, 0
3, 3276, 10, 0
4, 3240, 46, 0
5, 2862, 423, 1
6, 1470, 1814, 2
7, 506, 2775, 5
8, 149, 3127, 10
9, 40, 3210, 36
10, 11, 2964, 311
11, 6, 1781, 1499
12, 1, 748, 2537
13, 0, 225, 3061
14, 0, 72, 3214
15, 0, 20, 3266
16, 0, 7, 3279
17, 0, 3, 3283
18, 0, 0, 3286
