time, s, i, r
0, 3285, 1, 0
1, 3273, 13, 0
2, 3236, 50, 0
3, 2871, 415, 0
4, 1610, 1676, 0
5, 641, 2644, 1
6, 283, 3000, 3
7, 86, 3169, 31
8, 46, 2972, 268
9, 13, 1992, 1281
10, 8, 909, 2369
11, 2, 361, 2923
12, 2, 136, 3148
13, 0, 59, 3227
14, 0, 26, 3260
15, 0, 10, 3276
16, 0, 5, 3281
17, 0, 2, 3284
18, 0, 0, 3286
