time, s, i, r
0, 3285, 1, 0
1, 3230, 56, 0
2, 2694, 592, 0
3, 1368, 1918, 0
4, 552, 2734, 0
5, 242, 3043, 1
6, 62, 3193, 31
7, 17, 2946, 323
8, 9, 1692, 1585
9, 3, 767, 2516
10, 2, 308, 2976
11, 0, 99, 3187
12, 0, 33, 3253
13, 0, 11, 3275
14, 0, 6, 3280
15, 0, 3, 3283
16, 0, 0, 3286
