time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3110, 176, 0
4, 2517, 769, 0
5, 1608, 1677, 1
6, 450, 2835, 1
7, 169, 3115, 2
8, 46, 3146, 94
9, 17, 2814, 455
10, 8, 1851, 1427
11, 3, 721, 2562
12, 2, 233, 3051
13, 0, 72, 3214
14, 0, 32, 3254
15, 0, 10, 3276
16, 0, 6, 3280
17, 0, 3, 3283
18, 0, 0, 3286
