time, s, i, r
0, 3285, 1, 0
1, 3274, 12, 0
2, 2907, 379, 0
3, 2515, 771, 0
4, 1191, 2095, 0
5, 305, 2980, 1
6, 105, 3172, 9
7, 23, 3067, 196
8, 11, 2750, 525
9, 4, 1525, 1757
10, 2, 514, 2770
11, 1, 153, 3132
12, 0, 44, 3242
13, 0, 16, 3270
14, 0, 6, 3280
15, 0, 4, 3282
16, 0, 1, 3285
17, 0, 0, 3286
