time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3275, 11, 0
4, 3275, 11, 0
5, 3235, 50, 1
6, 2977, 308, 1
7, 2323, 961, 2
8, 859, 2418, 9
9, 314, 2961, 11
10, 87, 3176, 23
11, 26, 3096, 164
12, 12, 2495, 779
13, 5, 1213, 2068
14, 2, 449, 2835
15, 1, 135, 3150
16, 0, 48, 3238
17, 0, 17, 3269
18, 0, 7, 3279
19, 0, 4, 3282
20, 0, 1, 3285
21, 0, 0, 3286
