time, s, i, r
0, 3285, 1, 0
1, 3277, 9, 0
2, 3277, 9, 0
3, 3036, 250, 0
4, 1734, 1552, 0
5, 838, 2447, 1
6, 317, 2968, 1
7, 113, 3164, 9
8, 52, 3076, 158
9, 14, 2205, 1067
10, 8, 1094, 2184
11, 3, 444, 2839
12, 2, 164, 3120
13, 1, 69, 3216
14, 0, 28, 3258
15, 0, 11, 3275
16, 0, 5, 3281
17, 0, 3, 3283
18, 0, 1, 3285
19, 0, 0, 3286
