time, s, i, r
0, 3285, 1, 0
1, 3222, 64, 0
2, 2771, 515, 0
3, 1676, 1610, 0
4, 669, 2617, 0
5, 270, 3015, 1
6, 74, 3183, 29
7, 32, 2986, 268
8, 11, 1978, 1297
9, 4, 935, 2347
10, 2, 349, 2935
11, 2, 124, 3160
12, 0, 47, 3239
13, 0, 17, 3269
14, 0, 6, 3280
15, 0, 4, 3282
16, 0, 2, 3284
17, 0, 0, 3286
