time, s, i, r
0, 3285, 1, 0
1, 3202, 84, 0
2, 2774, 512, 0
3, 1675, 1611, 0
4, 713, 2573, 0
5, 277, 3008, 1
6, 75, 3182, 29
7, 35, 2971, 280
8, 12, 1992, 1282
9, 5, 972, 2309
10, 2, 366, 2918
11, 2, 130, 3154
12, 0, 49, 3237
13, 0, 19, 3267
14, 0, 7, 3279
15, 0, 4, 3282
16, 0, 2, 3284
17, 0, 0, 3286
