time, s, i, r
0, 3285, 1, 0
1, 3275, 11, 0
2, 2813, 473, 0
3, 2030, 1256, 0
4, 840, 2446, 0
5, 319, 2966, 1
6, 95, 3183, 8
7, 22, 3095, 169
8, 11, 2373, 902
9, 4, 1155, 2127
10, 2, 449, 2835
11, 0, 135, 3151
12, 0, 46, 3240
13, 0, 16, 3270
14, 0, 6, 3280
15, 0, 4, 3282
16, 0, 0, 3286
