time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3274, 12, 0
4, 3263, 23, 0
5, 2956, 329, 1
6, 1199, 2086, 1
7, 487, 2797, 2
8, 129, 3150, 7
9, 36, 3232, 18
10, 10, 2998, 278
11, 5, 1607, 1674
12, 1, 668, 2617
13, 0, 203, 3083
14, 0, 62, 3224
15, 0, 17, 3269
16, 0, 6, 3280
17, 0, 3, 3283
18, 0, 0, 3286
