time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3279, 7, 0
4, 3279, 7, 0
5, 3207, 78, 1
6, 2776, 509, 1
7, 1897, 1386, 3
8, 799, 2482, 5
9, 291, 2988, 7
10, 83, 3146, 57
11, 22, 2958, 306
12, 10, 2225, 1051
13, 4, 1115, 2167
14, 2, 394, 2890
15, 0, 126, 3160
16, 0, 44, 3242
17, 0, 15, 3271
18, 0, 6, 3280
19, 0, 4, 3282
20, 0, 0, 3286
