time, s, i, r
0, 3285, 1, 0
1, 3279, 7, 0
2, 3279, 7, 0
3, 3038, 248, 0
4, 2372, 914, 0
5, 1162, 2123, 1
6, 476, 2809, 1
7, 171, 3108, 7
8, 49, 3087, 150
9, 18, 2674, 594
10, 9, 1465, 1812
11, 3, 672, 2611
12, 2, 237, 3047
13, 0, 80, 3206
14, 0, 29, 3257
15, 0, 13, 3273
16, 0, 6, 3280
17, 0, 2, 3284
18, 0, 0, 3286
