time, s, i, r
0, 3285, 1, 0
1, 3279, 7, 0
2, 3279, 7, 0
3, 3095, 191, 0
4, 2525, 761, 0
5, 1297, 1988, 1
6, 559, 2726, 1
7, 227, 3052, 7
8, 58, 3069, 159
9, 19, 2683, 584
10, 10, 1608, 1668
11, 4, 742, 2540
12, 2, 302, 2982
13, 2, 96, 3188
14, 0, 32, 3254
15, 0, 14, 3272
16, 0, 5, 3281
17, 0, 4, 3282
18, 0, 2, 3284
19, 0, 0, 3286
