time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3272, 14, 0
4, 3221, 65, 0
5, 2568, 717, 1
6, 908, 2377, 1
7, 399, 2884, 3
8, 78, 3196, 12
9, 20, 3211, 55
10, 7, 2692, 587
11, 4, 1300, 1982
12, 0, 532, 2754
13, 0, 141, 3145
14, 0, 38, 3248
15, 0, 11, 3275
16, 0, 4, 3282
17, 0, 1, 3285
18, 0, 0, 3286
