time, s, i, r
0, 3285, 1, 0
1, 3277, 9, 0
2, 2877, 409, 0
3, 2053, 1233, 0
4, 908, 2378, 0
5, 239, 3046, 1
6, 76, 3202, 8
7, 21, 2996, 269
8, 10, 2413, 863
9, 3, 1190, 2093
10, 2, 418, 2866
11, 0, 112, 3174
12, 0, 36, 3250
13, 0, 15, 3271
14, 0, 6, 3280
15, 0, 3, 3283
16, 0, 0, 3286
