time, s, i, r
0, 3285, 1, 0
1, 3281, 5, 0
2, 3277, 9, 0
3, 3225, 61, 0
4, 2828, 458, 0
5, 1778, 1507, 1
6, 739, 2545, 2
7, 272, 3009, 5
8, 91, 3147, 48
9, 45, 2924, 317
10, 13, 2130, 1143
11, 8, 996, 2282
12, 2, 389, 2895
13, 2, 136, 3148
14, 0, 59, 3227
15, 0, 26, 3260
16, 0, 10, 3276
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
