time, s, i, r
0, 3285, 1, 0
1, 3189, 97, 0
2, 2586, 700, 0
3, 1330, 1956, 0
4, 538, 2748, 0
5, 232, 3053, 1
6, 59, 3187, 40
7, 15, 2887, 384
8, 9, 1635, 1642
9, 2, 750, 2534
10, 2, 298, 2986
11, 0, 95, 3191
12, 0, 31, 3255
13, 0, 9, 3277
14, 0, 6, 3280
15, 0, 2, 3284
16, 0, 0, 3286
