time, s, i, r
0, 3285, 1, 0
1, 3281, 5, 0
2, 3281, 5, 0
3, 3179, 107, 0
4, 2586, 700, 0
5, 1807, 1478, 1
6, 546, 2736, 4
7, 201, 3080, 5
8, 52, 3166, 68
9, 16, 2879, 391
10, 8, 2071, 1207
11, 2, 833, 2451
12, 2, 277, 3007
13, 0, 84, 3202
14, 0, 32, 3254
15, 0, 10, 3276
16, 0, 6, 3280
17, 0, 2, 3284
18, 0, 0, 3286
