time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3197, 89, 0
3, 2496, 790, 0
4, 1075, 2211, 0
5, 488, 2797, 1
6, 206, 3078, 2
7, 38, 3194, 54
8, 13, 2785, 488
9, 7, 1427, 1852
10, 2, 655, 2629
11, 2, 268, 3016
12, 0, 70, 3216
13, 0, 24, 3262
14, 0, 8, 3278
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
