time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3282, 4, 0
3, 3264, 22, 0
4, 3262, 24, 0
5, 3000, 285, 1
6, 2222, 1063, 1
7, 1191, 2091, 4
8, 429, 2849, 8
9, 148, 3116, 22
10, 45, 3048, 193
11, 16, 2542, 728
12, 10, 1461, 1815
13, 4, 634, 2648
14, 2, 206, 3078
15, 1, 75, 3210
16, 0, 27, 3259
17, 0, 13, 3273
18, 0, 6, 3280
19, 0, 3, 3283
20, 0, 1, 3285
21, 0, 0, 3286
