time, s, i, r
0, 3285, 1, 0
1, 3084, 202, 0
2, 1754, 1532, 0
3, 707, 2579, 0
4, 284, 3002, 0
5, 85, 3200, 1
6, 27, 3070, 189
7, 12, 2057, 1217
8, 6, 1000, 2280
9, 2, 369, 2915
10, 2, 138, 3146
11, 0, 45, 3241
12, 0, 18, 3268
13, 0, 8, 3278
14, 0, 4, 3282
15, 0, 2, 3284
16, 0, 0, 3286
